,HIP,RA_J2000,DE_J2000,Plx,pmRA,pmDE,Vmag,B-V,is_hyades
1348,13538,2.905793,11.309525,5.9,21.14,-9.51,8.38,0.26,0
1349,22084,4.751103,5.871678,5.89,17.51,-17.3,8.49,0.308,0
1350,27153,5.756275,12.789325999999999,5.89,4.02,-10.17,7.46,0.77,0
1351,24181,5.192446,12.669961,5.87,24.45,-8.7,10.45,0.45,0
1352,27345,5.791656,4.1001900000000004,5.87,-5.12,-4.53,7.65,-0.042,0
1353,15611,3.350232,8.451046,5.87,-14.74,-15.72,8.14,0.102,0
1354,13756,2.9512709999999998,4.50103,5.86,20.77,24.44,6.15,1.6230000000000002,0
1355,16979,3.6396050000000004,22.499682999999997,5.86,20.33,-43.05,10.09,0.634,0
1356,26487,5.633644,7.54142,5.86,11.39,-14.74,5.87,-0.061,0
1357,21996,4.728067,6.662208000000001,5.86,0.89,-10.9,10.43,0.264,0
1358,28260,5.971245,11.106489999999999,5.86,-1.22,-3.01,9.64,0.087,0
1359,16651,3.5704550000000004,3.4322779999999997,5.86,-3.12,-35.62,7.51,1.133,0
1360,23049,4.960329,17.392173,5.85,69.62,-104.11,9.18,0.708,0
1361,14140,3.03881,19.085489000000003,5.85,1.44,-7.03,9.88,1.115,0
1362,26867,5.704026,8.373538,5.85,-13.03,-16.32,7.96,1.062,0
1363,17318,3.707149,15.815328,5.84,15.07,-21.2,9.32,0.28300000000000003,0
1364,24942,5.343264,15.059314,5.84,1.09,-6.49,8.14,0.124,0
1365,27495,5.822368,21.039117,5.84,0.47,-31.87,9.06,0.406,0
1366,22367,4.815626,3.6897050000000005,5.84,-15.5,-12.15,7.02,0.034,0
1367,22239,4.785185,10.051656,5.83,14.98,2.84,7.19,0.16,0
1368,18787,4.025106,19.810888000000002,5.83,6.07,-18.5,9.34,0.5589999999999999,0
1369,27652,5.8547400000000005,23.926308,5.83,-3.93,-22.89,8.52,0.20800000000000002,0
1370,22536,4.850175,24.122657,5.83,-5.16,-10.99,9.9,0.596,0
1371,22753,4.894247,12.907831,5.82,3.32,-90.37,10.18,0.612,0
1372,19281,4.131851999999999,16.530611999999998,5.82,-3.09,-13.68,7.6,0.102,0
1373,21993,4.726841,7.466423,5.81,-10.47,-8.32,10.06,0.742,0
1374,26025,5.552498,5.2770529999999995,5.81,-17.65,-11.55,8.69,0.348,0
1375,20025,4.295285,13.836592000000001,5.8,65.11,43.63,6.9,0.993,0
1376,15072,3.238099,22.953768,5.8,59.19,-8.35,6.76,1.111,0
1377,22096,4.75506,24.410132,5.8,-15.08,-2.11,9.05,0.46399999999999997,0
1378,26240,5.59053,22.438062,5.78,24.66,-26.83,8.35,0.5770000000000001,0
1379,18315,3.916028,12.906111,5.78,0.64,-6.32,9.45,0.27,0
1380,17771,3.8045190000000004,11.143294000000001,5.77,28.25,-29.82,5.08,-0.125,0
1381,20756,4.4475370000000005,17.028632,5.77,27.27,-52.56,6.86,1.494,1
1382,22267,4.794453,13.11466,5.77,26.25,-2.37,8.73,0.473,0
1383,19085,4.091978,14.286292999999999,5.77,11.32,-36.71,7.3,1.22,0
1384,18805,4.029482,9.998016999999999,5.77,5.59,1.13,5.67,0.005,0
1385,25555,5.462669,15.874051999999999,5.77,4.39,-21.26,5.52,0.015,0
1386,27428,5.808014,17.433494,5.77,3.8,-8.74,7.29,0.06,0
1387,25077,5.368932,8.005156,5.76,7.35,-10.03,7.89,0.187,0
1388,21102,4.521179,7.452627000000001,5.76,2.41,-10.34,7.82,1.021,0
1389,28323,5.9841169999999995,15.314901999999998,5.74,14.82,-71.87,8.16,0.585,0
1390,21467,4.610461,18.754944000000002,5.74,-26.31,-6.42,10.31,0.585,0
1391,14586,3.1391970000000002,18.795053,5.72,37.88,-14.33,6.24,1.56,0
1392,19200,4.115137,8.19181,5.72,-4.61,9.32,7.94,1.3519999999999999,0
1393,15810,3.3943779999999997,8.838911,5.72,-8.92,-12.28,10.67,0.584,0
1394,16050,3.445306,6.659717999999999,5.72,-19.02,-31.76,9.62,0.402,0
1395,18058,3.859831,5.938758999999999,5.71,23.99,12.95,11.82,1.036,0
1396,13870,2.977416,17.676922,5.71,15.18,-3.76,8.59,0.23199999999999998,0
1397,15375,3.304215,12.823838,5.71,10.26,-9.47,7.76,0.225,0
1398,22653,4.8729379999999995,23.751638,5.71,-5.6,-8.69,8.56,1.3130000000000002,0
1399,18902,4.051826,14.483428,5.7,22.78,-14.6,8.48,0.669,0
1400,25785,5.505534,4.204795,5.68,17.38,-25.34,6.21,1.28,0
1401,24633,5.2848440000000005,12.565487,5.68,11.88,-9.98,7.05,1.051,0
1402,16296,3.5016529999999997,11.387526,5.68,10.33,-13.0,9.0,0.48700000000000004,0
1403,16808,3.6059629999999996,19.559316,5.68,9.77,-26.1,8.36,0.27399999999999997,0
1404,25678,5.484111,14.744021,5.67,21.08,-45.34,10.26,0.6809999999999999,0
1405,23333,5.018893,23.439020000000003,5.67,4.63,-11.78,7.78,0.27,0
1406,20390,4.36651,19.535119,5.66,15.45,-12.48,9.81,1.1159999999999999,0
1407,17038,3.6522699999999997,9.143687,5.66,14.46,-35.76,7.76,0.19399999999999998,0
1408,28432,6.004322,8.956178,5.66,-4.24,-19.65,7.95,0.371,0
1409,21282,4.566778,7.272302000000001,5.65,-17.77,-12.87,8.79,0.37,0
1410,25433,5.439602,8.999975,5.64,-20.74,-6.66,7.71,0.044000000000000004,0
1411,16109,3.4588970000000003,19.187133,5.64,-56.75,-67.2,9.17,0.624,0
1412,21910,4.711302,8.643427,5.63,5.23,-12.59,9.53,0.488,0
1413,25621,5.473807,22.742547000000002,5.63,-0.46,-35.67,7.21,1.155,0
1414,24182,5.192539,4.886933,5.63,-0.85,-16.1,8.63,1.129,0
1415,16530,3.5475209999999997,5.254597,5.62,27.41,-26.49,7.33,0.965,0
1416,22846,4.915223999999999,16.386499,5.62,0.13,-6.72,7.12,0.21100000000000002,0
1417,16609,3.5629120000000003,8.290569999999999,5.61,24.95,-25.99,8.74,0.33,0
1418,28359,5.992164,18.852127,5.61,1.8,-4.9,7.55,0.12300000000000001,0
1419,25297,5.411523000000001,11.529364999999999,5.6,-46.2,-116.6,7.19,1.077,0
1420,26644,5.662567,4.4345870000000005,5.59,3.0,-0.58,8.0,-0.04,0
1421,20188,4.3270599999999995,10.121437,5.59,-16.92,-40.9,6.31,1.4280000000000002,0
1422,28561,6.0282290000000005,22.401001,5.58,-6.19,-17.4,6.36,-0.071,0
1423,13762,2.952664,3.678703,5.57,23.72,-18.49,7.59,0.418,0
1424,16551,3.552141,19.383256,5.57,18.01,-30.95,8.07,0.081,0
1425,26313,5.604026999999999,6.646176,5.57,-3.8,-6.29,9.46,0.426,0
1426,19649,4.210433999999999,12.456208,5.56,-5.84,-0.01,9.02,0.574,0
1427,23270,5.006745,24.162712,5.56,-9.81,-11.24,7.84,0.40299999999999997,0
1428,28478,6.012137,5.802848,5.55,17.28,-6.18,8.42,0.41700000000000004,0
1429,13641,2.9272869999999998,5.496161,5.55,-14.68,-2.23,9.65,0.405,0
1430,17563,3.7612339999999995,6.049991,5.54,20.61,-15.61,5.34,-0.099,0
1431,19616,4.203533,20.745179999999998,5.54,16.82,-15.61,9.31,0.5870000000000001,0
1432,17697,3.7902050000000003,12.508232000000001,5.54,11.29,-20.61,8.39,1.229,0
1433,28272,5.973484,23.155888,5.54,-3.88,-22.96,7.6,1.047,0
1434,19478,4.172199,8.414771,5.53,7.13,1.71,8.28,0.228,0
1435,24989,5.350903,4.478059,5.53,3.9,-0.1,8.4,-0.015,0
1436,27594,5.843062000000001,18.922464,5.53,-7.22,-26.18,8.88,0.444,0
1437,22805,4.9057319999999995,17.609144,5.52,17.67,-23.12,9.59,0.515,0
1438,23674,5.088956,13.001023,5.52,-2.03,-5.02,8.7,0.258,0
1439,22490,4.838139,6.9499130000000005,5.52,-3.8,4.65,7.22,0.14400000000000002,0
1440,26238,5.589983999999999,6.764791000000001,5.52,-7.33,2.81,8.47,0.28,0
1441,19032,4.077057,16.627413,5.52,-12.88,-4.79,9.2,0.47,0
1442,17908,3.8297730000000003,9.877930000000001,5.51,13.06,-44.31,7.8,1.31,0
1443,16598,3.560822,17.329255,5.51,2.67,-23.71,8.49,0.5770000000000001,0
1444,24716,5.301133999999999,13.417735999999998,5.51,-14.35,-14.68,7.74,1.587,0
1445,21506,4.618949,10.841841,5.5,-0.34,-11.41,7.53,0.20800000000000002,0
1446,23339,5.020213,7.869258,5.5,-4.96,-16.99,8.69,0.581,0
1447,18461,3.945107,5.836068,5.5,-19.09,-19.38,10.41,0.8440000000000001,0
1448,26631,5.660035,6.882484,5.49,-3.53,-4.66,8.43,0.306,0
1449,18116,3.8730800000000003,18.597726,5.49,-23.11,-31.45,7.94,0.21,0
1450,27496,5.822609,23.624685999999997,5.48,34.39,-41.63,9.18,0.64,0
1451,14329,3.0804549999999997,13.797460999999998,5.48,26.86,-12.84,7.36,0.943,0
1452,27421,5.806213,20.869481,5.48,8.19,-17.88,6.03,-0.051,0
1453,25561,5.463278,15.065767000000001,5.48,6.69,-16.86,8.59,0.094,0
1454,20508,4.394865,13.828679000000001,5.47,-4.93,-22.14,7.55,1.09,0
1455,20715,4.439195,8.590269000000001,5.46,3.43,-5.46,6.06,-0.01,0
1456,24945,5.343865,20.82994,5.46,-15.27,-8.74,7.71,0.142,0
1457,24450,5.245569000000001,5.156151,5.45,-7.01,8.74,5.5,1.369,0
1458,26248,5.5908690000000005,24.039589000000003,5.44,14.98,-20.22,5.37,-0.092,0
1459,19970,4.281875,11.483984,5.44,-9.92,-2.81,9.44,0.53,0
1460,26539,5.644115,20.035054000000002,5.43,0.23,-30.14,9.34,0.653,0
1461,27091,5.744843,12.415317,5.42,13.55,-26.14,6.95,0.938,0
1462,25959,5.5383510000000005,17.743645,5.42,7.4,-37.7,7.99,0.47600000000000003,0
1463,15555,3.339813,19.872715,5.42,2.82,0.32,6.9,1.2229999999999999,0
1464,27962,5.9154029999999995,5.860775,5.42,0.99,-16.21,6.8,0.006999999999999999,0
1465,28308,5.9820400000000005,20.676409,5.42,-1.82,-13.46,8.17,0.94,0
1466,16802,3.604631,17.812070000000002,5.41,7.43,-4.2,8.6,0.321,0
1467,17657,3.782104,18.283960999999998,5.41,6.1,-15.48,8.94,0.485,0
1468,26520,5.639901999999999,18.136213,5.41,3.94,-39.0,9.33,0.6,0
1469,15298,3.2895559999999997,9.105972,5.4,25.51,-1.71,9.28,1.089,0
1470,21942,4.716474,14.814572,5.4,-24.3,11.59,6.69,0.904,1
1471,27302,5.784276,7.584574000000001,5.39,-9.94,2.33,7.85,0.895,0
1472,15918,3.416486,10.010043,5.37,87.46,-10.7,7.96,1.034,0
1473,18823,4.034191000000001,17.297379,5.37,44.48,-8.98,9.44,0.802,0
1474,18820,4.033119999999999,18.786953,5.37,35.67,-16.75,10.13,0.509,0
1475,20644,4.424176,23.738338,5.37,29.93,14.8,10.76,0.774,0
1476,24634,5.284892,16.351588,5.37,4.92,-27.56,7.43,1.03,0
1477,28216,5.961776,22.532354,5.35,1.51,-3.94,10.77,1.022,0
1478,23629,5.080302,13.308864000000002,5.35,0.07,-4.1,7.62,0.027999999999999997,0
1479,21656,4.649698,22.325149,5.35,-6.01,-7.09,9.86,0.514,0
1480,27648,5.853211,8.898564,5.35,-9.24,-8.97,8.24,0.5379999999999999,0
1481,16464,3.534457,7.566324000000001,5.35,-13.35,-10.79,7.66,0.937,0
1482,28558,6.027727,10.911004,5.34,-2.46,-6.93,10.09,1.2570000000000001,0
1483,24632,5.284806,9.927278999999999,5.33,2.34,-5.79,7.48,0.005,0
1484,14403,3.096492,18.179791,5.33,-4.76,-0.74,8.51,0.34,0
1485,19822,4.250290000000001,15.737725,5.32,19.75,-15.91,10.02,0.604,0
1486,23159,4.982557,14.549575,5.32,4.92,-4.02,7.58,0.057,0
1487,22990,4.94653,16.734294000000002,5.32,3.84,-28.38,7.31,1.205,0
1488,24452,5.24584,12.525394,5.32,-4.6,-8.39,8.05,0.153,0
1489,15805,3.3936660000000005,15.667888,5.32,-5.04,34.43,9.72,0.466,0
1490,17762,3.802597,10.172664,5.31,39.17,16.74,9.3,0.5579999999999999,0
1491,18947,4.060815,6.792910000000001,5.31,18.01,-11.16,9.71,0.532,0
1492,15038,3.2306060000000003,22.25251,5.31,-9.35,-41.29,8.64,0.593,0
1493,21027,4.508687999999999,8.321781,5.31,-12.94,-21.7,9.09,0.40299999999999997,0
1494,16362,3.51306,5.3670279999999995,5.3,80.03,-8.41,7.03,0.95,0
1495,23589,5.072664,21.277931,5.3,15.18,-25.17,6.2,1.324,0
1496,20718,4.439936,8.287411,5.3,11.28,-3.01,10.69,0.43200000000000005,0
1497,25761,5.500896,23.758747,5.3,1.01,-4.41,8.12,1.097,0
1498,18473,3.9479800000000003,20.083617,5.3,0.71,-11.79,8.79,0.32,0
1499,18983,4.067237,3.840649,5.3,-0.02,-8.54,8.0,0.057,0
1500,26250,5.591062,21.294342999999998,5.3,-1.09,-22.12,9.24,0.568,0
1501,18234,3.8993550000000003,4.900212000000001,5.29,19.39,-11.99,10.17,0.47100000000000003,0
1502,25498,5.452791,24.21217,5.29,-4.35,-9.86,9.26,0.397,0
1503,17677,3.787091,5.439932,5.28,23.52,-18.89,9.43,0.457,0
1504,20424,4.375036,3.4096830000000002,5.28,15.51,-19.28,8.77,0.289,0
1505,21462,4.609251,6.1581269999999995,5.28,-2.38,3.8,10.54,0.46299999999999997,0
1506,26287,5.597625,5.028807,5.28,-7.03,-45.76,7.97,0.519,0
1507,19459,4.167244,24.092639000000002,5.27,29.83,-16.24,9.12,0.7340000000000001,0
1508,17828,3.815197,22.799207,5.27,6.48,-5.79,8.12,0.05,0
1509,16219,3.482528,5.141871,5.27,-4.41,-14.44,9.12,0.523,0
1510,20546,4.402602,7.446210000000001,5.26,6.05,-31.34,10.59,0.594,0
1511,27486,5.82022,21.136036999999998,5.26,3.98,-4.59,7.28,-0.015,0
1512,27029,5.7331959999999995,6.915197,5.26,0.68,0.47,8.12,-0.039,0
1513,26835,5.698226,4.988185,5.26,-0.78,-12.1,7.67,0.252,0
1514,23134,4.978269999999999,18.639882,5.26,-7.24,-24.82,9.51,0.5589999999999999,0
1515,23035,4.953645,10.809869,5.26,-11.96,-4.45,7.87,0.32,0
1516,16707,3.5829150000000003,19.312783,5.25,32.75,-24.2,9.18,0.434,0
1517,24812,5.31879,14.492869,5.25,-1.62,-6.24,8.61,0.335,0
1518,19466,4.16857,7.697907000000001,5.24,22.64,-20.6,8.64,0.355,0
1519,24524,5.261830000000001,16.066519,5.24,17.74,3.22,10.4,0.534,0
1520,28473,6.011437,14.956938000000001,5.23,-7.51,-19.27,8.17,0.249,0
1521,24977,5.34906,19.814347,5.22,-3.8,-9.04,6.2,1.229,0
1522,24921,5.340132,10.890382,5.22,-6.21,-25.58,7.42,0.155,0
1523,23410,5.031475,19.966009,5.21,15.88,-8.64,9.18,0.36,0
1524,25230,5.3960349999999995,20.579257000000002,5.21,-2.4,-11.2,8.68,0.47,0
1525,28689,6.057243,3.862454,5.21,-14.92,-67.61,7.1,1.2670000000000001,0
1526,18734,4.013139,5.08281,5.2,17.87,-13.41,8.6,0.353,0
1527,24508,5.257162,15.630119,5.2,-6.59,-5.6,9.12,0.155,0
1528,25629,5.474808,16.253263,5.18,19.44,-1.67,9.59,0.295,0
1529,21890,4.705642,10.451033,5.18,2.03,-2.07,9.88,0.529,0
1530,22327,4.809251000000001,12.925419,5.18,-6.57,-12.59,7.69,0.94,0
1531,20698,4.433708,4.373451,5.17,22.87,-16.01,6.37,1.078,0
1532,23109,4.972631,18.993365,5.17,10.59,-6.26,9.38,0.557,0
1533,19104,4.095036,7.713441,5.17,1.95,-3.77,9.31,0.498,0
1534,18227,3.896829,16.08885,5.17,1.55,-13.44,8.95,0.516,0
1535,14318,3.077957,15.856023,5.17,-11.92,-91.94,6.37,1.4,0
1536,21650,4.648909,11.997309,5.16,-0.63,-6.15,9.05,-0.02,0
1537,21240,4.556426999999999,19.813708,5.16,-17.58,-16.4,8.95,1.0,0
1538,24543,5.265529,21.821982000000002,5.15,245.77,16.44,10.24,0.6809999999999999,0
1539,27895,5.902647,10.244421,5.15,7.02,-7.15,7.04,0.867,0
1540,20631,4.421991,23.78802,5.15,5.89,-11.52,8.12,0.184,0
1541,16269,3.495921,5.800381,5.14,2.95,-14.47,8.52,0.478,0
1542,14792,3.183638,9.989652,5.13,165.72,-22.58,9.65,0.604,0
1543,23045,4.95655,11.509808999999999,5.12,1.18,-43.65,10.01,0.614,0
1544,23963,5.150939,20.515558,5.12,-5.54,-18.22,8.41,0.37799999999999995,0
1545,22183,4.7725230000000005,13.838804000000001,5.12,-17.34,-27.58,10.15,0.909,0
1546,26306,5.602368,12.436407,5.11,1.62,-21.08,7.16,1.0390000000000001,0
1547,24802,5.317403,9.157960000000001,5.11,-1.35,-20.31,8.47,1.055,0
1548,20876,4.473237,11.665909,5.11,-12.42,-16.39,7.39,1.38,0
1549,13824,2.9652279999999998,17.813399,5.1,24.49,-10.12,7.03,1.25,0
1550,14319,3.078047,9.028367,5.1,21.06,-13.91,8.45,1.115,0
1551,17752,3.8005709999999997,7.129639999999999,5.1,19.4,-1.58,7.87,1.083,0
1552,21135,4.53068,5.7644459999999995,5.1,16.54,-20.4,6.68,0.006,0
1553,17804,3.810804,15.505354999999998,5.1,-8.41,-10.09,8.17,0.22,0
1554,13586,2.917055,11.491442,5.09,-7.12,-47.28,9.08,0.545,0
1555,18559,3.9724720000000002,24.081125,5.08,17.54,-44.24,7.21,0.035,0
1556,22245,4.788312,5.788222,5.08,14.49,-17.34,6.77,0.018000000000000002,0
1557,27218,5.76901,18.86058,5.08,8.41,-9.01,7.6,0.40299999999999997,0
1558,25702,5.488651,18.365703,5.06,-12.93,-3.69,6.74,0.12,0
1559,18076,3.864151,9.104258,5.06,-23.72,17.01,11.72,1.194,0
1560,22875,4.9206,11.754653,5.05,9.31,-2.45,8.48,1.125,0
1561,23462,5.043547,13.063925,5.05,3.45,-7.61,9.56,0.33299999999999996,0
1562,24217,5.200341000000001,6.838133999999999,5.05,-31.73,18.77,7.46,1.091,0
1563,17031,3.6511989999999996,13.682969,5.04,43.62,3.42,9.27,0.541,0
1564,18911,4.05294,8.882645,5.04,9.78,6.49,6.65,1.064,0
1565,19519,4.181991,15.946665,5.04,-10.12,-13.64,7.18,0.14800000000000002,0
1566,22756,4.894951,6.016881,5.03,4.65,-4.35,7.51,0.33399999999999996,0
1567,21663,4.6511059999999995,10.398931,5.02,1.34,-5.71,9.44,0.5,0
1568,23707,5.096514,17.380861,5.02,-7.95,-68.22,9.06,0.45899999999999996,0
1569,19526,4.183096,14.277573,5.02,-22.91,-26.12,8.71,1.328,0
1570,19048,4.081306,4.790853,5.01,3.41,-12.71,8.8,0.397,0
1571,17557,3.76,13.247394,5.01,-7.59,-5.8,10.1,0.736,0
1572,14504,3.122067,8.395608,5.01,-11.19,-13.11,9.04,0.61,0
1573,24151,5.186502,23.064055,5.01,-20.61,-9.99,7.86,0.529,0
1574,19974,4.283446,11.189836999999999,4.99,4.54,-9.01,10.85,0.43700000000000006,0
1575,25745,5.49716,18.416195000000002,4.99,4.11,-38.77,7.64,0.10099999999999999,0
1576,27352,5.792846,3.640052,4.98,8.43,-3.88,8.98,0.359,0
1577,24958,5.345347,15.636919,4.98,6.84,-6.44,8.24,0.306,0
1578,25410,5.434923,16.700160999999998,4.98,0.35,-5.07,6.23,-0.084,0
1579,25725,5.493441000000001,5.227212000000001,4.98,-2.53,-1.28,8.21,0.013000000000000001,0
1580,21089,4.5195940000000006,18.819889,4.96,171.38,-155.99,10.6,1.1,0
1581,24273,5.209638,10.408286,4.96,16.12,-7.46,8.25,1.05,0
1582,16143,3.467055,20.464260999999997,4.96,2.61,-4.73,6.72,0.47100000000000003,0
1583,24512,5.257682,22.284858,4.96,-9.97,-6.64,6.26,0.075,0
1584,18228,3.896878,15.184481,4.94,24.01,-7.82,8.53,1.177,0
1585,27315,5.786569,12.339542999999999,4.94,10.85,-21.94,7.14,1.348,0
1586,26616,5.65753,21.762929,4.94,2.87,-32.09,6.42,0.066,0
1587,25018,5.356593,15.814989,4.94,1.77,6.47,10.15,0.615,0
1588,25185,5.387512,7.685036,4.93,5.17,-7.95,8.88,0.401,0
1589,28170,5.952294,19.216721,4.93,-7.41,-10.37,7.86,-0.07,0
1590,26590,5.652092,14.556759,4.92,-11.19,-1.53,7.54,0.031,0
1591,20226,4.334458000000001,23.598785,4.91,140.66,-35.19,7.19,1.113,0
1592,20511,4.395341,11.516928,4.91,-3.54,-8.64,8.67,0.375,0
1593,14531,3.127416,22.572332,4.9,25.22,-26.35,8.98,1.064,0
1594,28202,5.959404,13.707942999999998,4.9,4.04,-7.72,7.97,0.033,0
1595,25228,5.3955150000000005,12.775775,4.89,3.22,-8.67,8.47,0.106,0
1596,14679,3.160557,16.904695999999998,4.88,11.15,-15.0,8.82,0.364,0
1597,25499,5.452804,17.962216,4.88,7.88,-21.06,5.4,-0.09,0
1598,18850,4.041449,3.847229,4.88,3.73,-7.52,6.91,0.028999999999999998,0
1599,13867,2.976665,24.133786999999998,4.87,9.14,-4.68,7.41,1.168,0
1600,15837,3.399891,10.461674,4.87,-0.56,-7.68,10.41,0.8340000000000001,0
1601,23356,5.02267,19.930507000000002,4.87,-8.95,-8.11,9.49,0.662,0
1602,23161,4.983169999999999,14.543239999999999,4.86,6.17,-2.05,6.14,0.156,0
1603,19829,4.251752,24.310128,4.85,17.7,-22.3,8.86,0.306,0
1604,23301,5.011603,12.603899,4.85,11.56,-19.37,8.26,0.13,0
1605,18754,4.017087999999999,16.521171,4.85,7.67,-36.23,9.96,0.565,0
1606,20971,4.496701,17.677595999999998,4.85,4.02,-8.74,7.73,0.24,1
1607,27963,5.915684,5.3538440000000005,4.85,-10.7,-6.58,7.4,1.04,0
1608,28627,6.043863,4.0734129999999995,4.85,-24.97,-43.0,10.07,0.61,0
1609,25013,5.356004,14.943373000000001,4.84,17.48,-18.21,9.6,0.376,0
1610,28414,6.001211,4.22272,4.84,-3.52,5.02,8.64,0.161,0
1611,14360,3.088188,10.308453,4.84,-5.57,-3.47,9.68,0.912,0
1612,13752,2.9504259999999998,17.23949,4.83,19.42,-20.87,8.74,0.11800000000000001,0
1613,16668,3.5750830000000002,22.759424,4.83,15.96,-15.7,8.22,1.249,0
1614,13557,2.910438,12.939233999999999,4.83,-20.01,-16.18,8.52,0.32799999999999996,0
1615,20278,4.346413,22.231324,4.82,6.72,-10.46,9.6,0.287,0
1616,16428,3.525322,22.505805,4.82,-0.58,-8.63,9.49,0.302,0
1617,19657,4.21207,5.030873000000001,4.82,-1.27,-1.13,7.29,1.192,0
1618,26170,5.579363,6.553787,4.82,-2.02,-3.33,7.74,1.15,0
1619,16268,3.495158,16.762335,4.81,23.87,-16.28,7.05,-0.052000000000000005,0
1620,17520,3.7507699999999997,6.6366559999999994,4.81,0.06,10.68,8.16,0.20199999999999999,0
1621,14421,3.10308,4.823632,4.81,-4.54,-24.38,8.44,1.058,0
1622,23945,5.146155,11.75223,4.8,3.35,-14.14,7.25,1.354,0
1623,14172,3.0457110000000003,11.012724,4.8,-4.13,-9.46,8.1,0.529,0
1624,17259,3.696962,7.317997,4.79,-6.84,-11.97,8.18,0.7609999999999999,0
1625,24286,5.211977,13.372635999999998,4.79,-7.13,-62.94,8.85,1.202,0
1626,13632,2.925595,6.307004,4.79,-11.94,-17.02,9.18,0.457,0
1627,19067,4.086436,13.296744,4.78,3.63,-6.2,8.15,0.47700000000000004,0
1628,23388,5.027493,10.20979,4.77,11.41,-4.24,10.07,0.547,0
1629,26015,5.551487,23.142298,4.77,3.09,-18.98,7.91,1.301,0
1630,26438,5.626226,19.779505,4.77,-1.51,-8.83,8.86,0.12,0
1631,14835,3.192884,4.723262999999999,4.77,-5.66,-9.17,7.93,0.904,0
1632,28027,5.927439,4.7465910000000004,4.77,-8.5,-5.9,8.55,-0.002,0
1633,20831,4.464315,10.014325999999999,4.76,-32.0,-22.12,10.28,0.511,0
1634,18430,3.9411379999999996,7.571267999999999,4.75,45.22,-18.32,8.14,1.024,0
1635,18110,3.87185,18.917605,4.75,27.48,-27.78,8.26,0.151,0
1636,19516,4.180891,3.5743199999999997,4.75,16.08,20.67,10.48,0.5870000000000001,0
1637,23606,5.076052,23.649523000000002,4.75,-5.4,-3.75,7.8,1.114,0
1638,28398,5.998221,3.9910019999999995,4.75,-6.44,-2.55,7.47,0.013999999999999999,0
1639,17244,3.693107,9.330375,4.74,25.89,-8.68,10.84,0.575,0
1640,25323,5.416633999999999,11.127216,4.74,4.05,-36.62,8.06,1.099,0
1641,27022,5.731355000000001,14.693847,4.74,-3.5,-6.41,9.19,0.136,0
1642,27427,5.807837999999999,4.703943,4.74,-6.4,-6.38,7.29,0.03,0
1643,15525,3.3340300000000003,15.657912,4.74,-13.79,1.56,8.89,0.47700000000000004,0
1644,21120,4.526608,22.845044,4.72,26.82,-30.47,7.51,0.2,0
1645,27610,5.846311,20.671801000000002,4.72,7.56,-20.18,7.8,1.089,0
1646,13937,2.992648,3.517576,4.72,3.96,-3.07,8.74,0.28,0
1647,22855,4.917587999999999,21.671659,4.72,2.48,7.69,9.55,0.659,0
1648,19417,4.158078,23.294411,4.72,-11.83,-0.1,9.81,0.528,0
1649,15738,3.3797129999999997,6.7995410000000005,4.71,5.79,-21.18,10.76,0.768,0
1650,20963,4.495238,10.52186,4.71,0.04,2.06,6.77,0.086,0
1651,26359,5.613681,15.618403,4.7,7.23,10.04,7.72,1.043,0
1652,13893,2.981815,19.576059,4.7,4.55,-6.27,8.28,1.111,0
1653,18784,4.024592,19.596514000000003,4.69,15.08,-10.61,9.38,0.415,0
1654,14694,3.1640900000000003,13.767767000000001,4.69,11.2,-8.93,8.35,0.161,0
1655,18145,3.879757,13.946817000000001,4.69,4.45,5.03,8.97,1.3090000000000002,0
1656,25539,5.460579,21.936965,4.69,1.75,-6.96,4.88,-0.14,0
1657,19709,4.222932,13.578644,4.69,-10.3,-11.53,10.1,0.746,0
1658,20204,4.329806,13.085841,4.69,-16.14,-11.29,7.46,1.52,0
1659,28110,5.941121,9.509396,4.68,0.32,-9.91,5.97,-0.038,0
1660,28294,5.979867,20.206717,4.68,-4.5,4.68,9.93,0.522,0
1661,24622,5.2811449999999995,12.409346000000001,4.67,9.42,-28.68,8.07,1.042,0
1662,17068,3.658242,14.482431,4.67,-3.11,-34.25,9.9,1.245,0
1663,20898,4.479737999999999,14.819517999999999,4.67,-6.54,-0.39,7.98,0.295,1
1664,25550,5.462192,24.332475,4.66,28.24,-36.35,9.36,0.74,0
1665,14672,3.159618,19.380733,4.66,27.38,-7.52,6.86,0.113,0
1666,17301,3.703521,10.739792999999999,4.66,11.78,-40.39,10.74,0.584,0
1667,22384,4.818832,5.208528,4.66,-8.34,-6.15,8.09,1.018,0
1668,26984,5.7256540000000005,8.758422999999999,4.65,11.5,5.11,8.05,0.26,0
1669,19221,4.119623000000001,13.812331,4.65,7.16,-19.16,8.84,0.662,0
1670,25181,5.386686,7.056284,4.65,-1.14,-0.8,8.39,0.956,0
1671,17586,3.766946,18.566705,4.65,-1.52,-14.64,9.16,0.28,0
1672,27667,5.857732,3.7741919999999998,4.65,-4.35,-4.67,8.64,-0.038,0
1673,14689,3.1626819999999998,20.000992,4.64,20.16,-49.78,7.49,1.222,0
1674,22583,4.8600959999999995,12.794097,4.64,19.2,-41.29,9.64,0.659,0
1675,26836,5.698544999999999,23.326228,4.64,11.02,-18.3,6.57,-0.051,0
1676,26898,5.710243,3.681858,4.64,7.92,-15.25,9.09,0.467,0
